experiment,method,name,residual_variance_ratio,scene_probe,score_artifact,scorer,seed,selected_epoch,source_threshold,strict_zero_shot_auprc,strict_zero_shot_false_alarm_events_per_hour,strict_zero_shot_macro_scene_auroc,strict_zero_shot_macro_video_auroc,strict_zero_shot_micro_auroc,strict_zero_shot_threshold_false_positive_rate,strict_zero_shot_threshold_recall,strict_zero_shot_tpr_at_0_1pct_fpr,strict_zero_shot_tpr_at_1pct_fpr,strict_zero_shot_worst_scene_auroc,target_calibrated_threshold,target_normal_calibration_auprc,target_normal_calibration_false_alarm_events_per_hour,target_normal_calibration_macro_scene_auroc,target_normal_calibration_macro_video_auroc,target_normal_calibration_micro_auroc,target_normal_calibration_threshold_false_positive_rate,target_normal_calibration_threshold_recall,target_normal_calibration_tpr_at_0_1pct_fpr,target_normal_calibration_tpr_at_1pct_fpr,target_normal_calibration_worst_scene_auroc
ped2_avenue_joint_seen_mechanism,full_srn,full_srn,1.017095923423767,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_29/full_srn/scores.npz,prototype,29,0,258.32612493791385,0.5019199023840225,791.6850945816243,0.7487118884303525,0.7498672331945139,0.6676519430158377,0.21905795891097377,0.4878731343283582,0.03712686567164179,0.08787313432835821,0.6158747370066043,534.2487972946747,0.5019199023840225,490.93321507575587,0.7487118884303525,0.7498672331945139,0.6676519430158377,0.09754468014030399,0.21324626865671642,0.03712686567164179,0.08787313432835821,0.6158747370066043
ped2_avenue_joint_seen_mechanism,srn_without_elos,srn_without_elos,1.0609068870544434,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_29/srn_without_elos/scores.npz,prototype,29,0,260.9812423182584,0.4982769411252573,844.7589556708951,0.7466914239280149,0.7508186092711419,0.6643945121145567,0.22106230165358276,0.4966417910447761,0.0416044776119403,0.08899253731343283,0.6124271942595056,527.1478221019015,0.4982769411252573,455.5506410162419,0.7466914239280149,0.7508186092711419,0.6643945121145567,0.10881910806747953,0.21865671641791046,0.0416044776119403,0.08899253731343283,0.6124271942595056
ped2_avenue_joint_seen_mechanism,elos_without_srn,elos_without_srn,1.0,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_29/elos_without_srn/scores.npz,prototype,29,,250.9634574410693,0.49998570417743815,840.3361339134559,0.7465952241136354,0.7512917369494074,0.6645526906556245,0.22323367295807583,0.4944029850746269,0.03619402985074627,0.0871268656716418,0.6130276525398815,519.184075820071,0.49998570417743815,517.4701456203913,0.7465952241136354,0.7512917369494074,0.6645526906556245,0.09704359445465174,0.21026119402985075,0.03619402985074627,0.0871268656716418,0.6130276525398815
ped2_avenue_joint_seen_mechanism,srn_residual_only,srn_residual_only,1.0049338340759277,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_29/srn_residual_only/scores.npz,prototype,29,0,258.4603443582164,0.5031830252851893,827.0676686411382,0.7462544750981233,0.7498478490180046,0.6674923621827392,0.22198095874394522,0.4960820895522388,0.035634328358208955,0.08507462686567165,0.6157740496973998,535.8842504592644,0.5031830252851893,544.0070761650268,0.7462544750981233,0.7498478490180046,0.6674923621827392,0.09537330883581092,0.21417910447761193,0.035634328358208955,0.08507462686567165,0.6157740496973998
ped2_avenue_joint_seen_mechanism,raw,raw_prototype,1.0,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/raw_prototype/scores.npz,prototype,43,,320.7304480071257,0.49867990533211226,720.9199464625964,0.7510161323733884,0.7581041208230546,0.6657886085274314,0.17487890429263403,0.40167910447761196,0.03526119402985075,0.08208955223880597,0.6137615331048737,519.184075820071,0.49867990533211226,490.93321507575587,0.7510161323733884,0.7581041208230546,0.6657886085274314,0.10314013696342074,0.2130597014925373,0.03526119402985075,0.08208955223880597,0.6137615331048737
ped2_avenue_joint_seen_mechanism,scene_mean,scene_mean_prototype,0.09749900549650192,0.2827529021558872,runs/ped2_avenue_joint_seen_mechanism/seed_43/scene_mean_prototype/scores.npz,prototype,43,,253.35439589631528,0.49795001178046094,787.2622728241851,0.7473510800281756,0.7583923769216959,0.6660336201072473,0.21722064473024888,0.48507462686567165,0.03488805970149254,0.08041044776119403,0.6157009933986245,519.1840738494195,0.49795001178046094,513.0473238629521,0.7473510800281756,0.7583923769216959,0.6660336201072473,0.10188742274929014,0.2126865671641791,0.03488805970149254,0.08041044776119403,0.6157009933986245
ped2_avenue_joint_seen_mechanism,adversarial_residual,adversarial_residual,1.0708447694778442,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/adversarial_residual/scores.npz,prototype,43,0,318.53314224885935,0.4988281082823076,685.5373724030825,0.7513256243035797,0.757727538795306,0.6659591272383697,0.17596458994488057,0.403544776119403,0.035634328358208955,0.08097014925373135,0.6139178768322306,518.0121963088886,0.4988281082823076,490.93321507575587,0.7513256243035797,0.757727538795306,0.6659591272383697,0.103641222649073,0.21492537313432836,0.035634328358208955,0.08097014925373135,0.6139178768322306
ped2_avenue_joint_seen_mechanism,full_srn,full_srn,1.082656979560852,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/full_srn/scores.npz,prototype,43,0,331.0168819458013,0.5027876534020835,720.9199464625964,0.7550059925775487,0.7541179100085552,0.6708508048533015,0.17571404710205446,0.4009328358208955,0.032276119402985075,0.08824626865671642,0.6196794877029708,537.4387199521775,0.5027876534020835,526.3157891352698,0.7550059925775487,0.7541179100085552,0.6708508048533015,0.0979622515450142,0.21287313432835822,0.032276119402985075,0.08824626865671642,0.6196794877029708
ped2_avenue_joint_seen_mechanism,srn_without_elos,srn_without_elos,1.0785131454467773,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/srn_without_elos/scores.npz,prototype,43,0,331.2538821357898,0.5004257478393368,698.8058376754002,0.7526238788820911,0.760635950699838,0.6667080290878994,0.17588107566393854,0.40167910447761196,0.031529850746268656,0.08395522388059702,0.6149487849593761,539.6134619863033,0.5004257478393368,526.3157891352698,0.7526238788820911,0.760635950699838,0.6667080290878994,0.09954902288291298,0.21007462686567163,0.031529850746268656,0.08395522388059702,0.6149487849593761
ped2_avenue_joint_seen_mechanism,elos_without_srn,elos_without_srn,1.0,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/elos_without_srn/scores.npz,prototype,43,,320.7304480071257,0.49867990533211226,720.9199464625964,0.7510161323733884,0.7581041208230546,0.6657886085274314,0.17487890429263403,0.40167910447761196,0.03526119402985075,0.08208955223880597,0.6137615331048737,519.184075820071,0.49867990533211226,490.93321507575587,0.7510161323733884,0.7581041208230546,0.6657886085274314,0.10314013696342074,0.2130597014925373,0.03526119402985075,0.08208955223880597,0.6137615331048737
ped2_avenue_joint_seen_mechanism,srn_residual_only,srn_residual_only,1.0974748134613037,1.0,runs/ped2_avenue_joint_seen_mechanism/seed_43/srn_residual_only/scores.npz,prototype,43,0,331.34505793967446,0.4970898172419307,681.1145506456432,0.7495868821211507,0.7557238732411091,0.6646867030306959,0.17446133288792384,0.3998134328358209,0.03414179104477612,0.07966417910447761,0.6118551325843063,538.6394320568938,0.4970898172419307,513.0473238629521,0.7495868821211507,0.7557238732411091,0.6646867030306959,0.10005010856856522,0.21044776119402986,0.03414179104477612,0.07966417910447761,0.6118551325843063
ped2_avenue_joint_lr_diagnostic,adversarial_residual,adversarial_residual_lr1e4,1.014294981956482,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_13/adversarial_residual_lr1e4/scores.npz,prototype,13,3,254.113501425717,0.5016701362589537,782.8394510667458,0.7482368162414417,0.7507050559806469,0.6656554219465558,0.21897444463003174,0.48656716417910445,0.03675373134328358,0.08787313432835821,0.6140646854250063,518.9000786016782,0.5016701362589537,504.2016803480736,0.7482368162414417,0.7507050559806469,0.6656554219465558,0.09729413729747786,0.21361940298507462,0.03675373134328358,0.08787313432835821,0.6140646854250063
ped2_avenue_joint_lr_diagnostic,full_srn,full_srn_lr1e4,1.0114637613296509,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_13/full_srn_lr1e4/scores.npz,prototype,13,0,262.7656239036851,0.4989512441861767,725.3427682200356,0.7463143004871047,0.7464744523012663,0.6652457189582404,0.21388007349256724,0.4787313432835821,0.03582089552238806,0.08656716417910448,0.6122177228966468,551.3455617512827,0.4989512441861767,504.2016803480736,0.7463143004871047,0.7464744523012663,0.6652457189582404,0.09428762318356439,0.2041044776119403,0.03582089552238806,0.08656716417910448,0.6122177228966468
ped2_avenue_joint_lr_diagnostic,adversarial_residual,adversarial_residual_lr1e4,1.0529125928878784,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_29/adversarial_residual_lr1e4/scores.npz,prototype,29,9,251.13754881017303,0.5000202292449474,844.7589556708951,0.7470418623950671,0.7494907629843305,0.6653714110672626,0.22223150158677135,0.49347014925373134,0.03488805970149254,0.08768656716417911,0.6138639372022996,517.8927706658683,0.5000202292449474,513.0473238629521,0.7470418623950671,0.7494907629843305,0.6653714110672626,0.09871388007349256,0.21156716417910448,0.03488805970149254,0.08768656716417911,0.6138639372022996
ped2_avenue_joint_lr_diagnostic,full_srn,full_srn_lr1e4,1.015525460243225,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_29/full_srn_lr1e4/scores.npz,prototype,29,1,259.5960424098921,0.5018419501567026,778.4166293093066,0.7489832179651137,0.7503493011174066,0.6679196561455293,0.21813930182061134,0.4871268656716418,0.03731343283582089,0.0873134328358209,0.6160737684410895,534.5394769350069,0.5018419501567026,486.51039331831663,0.7489832179651137,0.7503493011174066,0.6679196561455293,0.09746116585936195,0.21287313432835822,0.03731343283582089,0.0873134328358209,0.6160737684410895
ped2_avenue_joint_lr_diagnostic,adversarial_residual,adversarial_residual_lr1e4,1.025153636932373,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_43/adversarial_residual_lr1e4/scores.npz,prototype,43,5,319.6863973255031,0.4986068370463923,681.1145506456432,0.7511944643811277,0.7568673035933079,0.665834915326491,0.17571404710205446,0.40186567164179104,0.03600746268656716,0.08208955223880597,0.6138483237094207,518.5795448902904,0.4986068370463923,495.3560368331951,0.7511944643811277,0.7568673035933079,0.665834915326491,0.10397527977284116,0.21399253731343285,0.03600746268656716,0.08208955223880597,0.6138483237094207
ped2_avenue_joint_lr_diagnostic,full_srn,full_srn_lr1e4,1.0701278448104858,1.0,runs/ped2_avenue_joint_lr_diagnostic/seed_43/full_srn_lr1e4/scores.npz,prototype,43,0,330.747067657906,0.5036261499266317,729.7655899774749,0.7550533302735865,0.7547349744005816,0.6713136391285597,0.17529647569734425,0.40111940298507465,0.033022388059701493,0.08917910447761195,0.6198948518254006,533.3919522063156,0.5036261499266317,490.93321507575587,0.7550533302735865,0.7547349744005816,0.6713136391285597,0.09929848004008686,0.2162313432835821,0.033022388059701493,0.08917910447761195,0.6198948518254006
